lakeid,metric,sampledate,year,daynum,dayWeibull,weibull.r2,weibull.max
FI,energy,2008-08-07,2008,220,211.0102062770673,0.9969652171863069,TRUE
FI,energy,2009-08-18,2009,230,208.19164268223065,0.9748376724400505,TRUE
FI,energy,2010-08-06,2010,218,220.12238641190203,0.9877693318067212,TRUE
FI,energy,2011-07-19,2011,200,210.68270317799676,0.9928113853697975,TRUE
FI,energy,2012-07-09,2012,191,212.75022803477623,0.9670986287745815,TRUE
FI,energy,2013-07-23,2013,204,227.40453830810577,0.9838390454934622,TRUE
FI,energy,2014-08-07,2014,219,204.53995356397357,0.9921190242387712,TRUE
FI,energy,2015-08-06,2015,218,197.6136280357217,0.9793267611508434,TRUE
FI,energy,2016-08-15,2016,228,208.3114412025235,0.9945480532619954,TRUE
FI,energy,2017-07-27,2017,208,219.273509022424,0.9635876103870563,TRUE
FI,energy,2018-08-20,2018,232,206.95604974662112,0.9708169490016626,TRUE
FI,energy,2019-08-08,2019,220,215.85864984969413,0.9915086524443942,TRUE
FI,stability,1996-08-21,1996,234,216.58093427553922,0.9526361686180056,TRUE
FI,stability,1997-07-22,1997,203,208.83626623991586,0.8832034348667575,TRUE
FI,stability,1998-08-05,1998,217,222.84100655050588,0.9652004618159299,TRUE
FI,stability,1999-07-20,1999,201,208.59110354937715,0.9731272458059309,TRUE
FI,stability,2000-08-02,2000,215,206.4613152419621,0.7612376367759656,TRUE
FI,stability,2001-08-15,2001,227,207.4446183567928,0.8958721602428628,TRUE
FI,stability,2002-07-02,2002,183,182.42029554529572,0.8597364965894687,TRUE
FI,stability,2003-07-09,2003,190,193.09183885882888,0.9451019123887713,TRUE
FI,stability,2004-08-17,2004,230,195.0914528020099,0.9132835532431609,TRUE
FI,stability,2005-07-07,2005,188,185.67975926691875,0.918474637189183,TRUE
FI,stability,2006-08-10,2006,222,201.1148987469657,0.93760728953206,TRUE
FI,stability,2007-08-22,2007,234,230.24729345735838,0.8565497286696121,TRUE
FI,stability,2008-08-07,2008,220,202.9634153924399,0.9169570130493705,TRUE
FI,stability,2009-09-01,2009,244,239.9742344240494,0.8150274800473787,TRUE
FI,stability,2010-07-23,2010,204,209.53387527651003,0.8969545285868505,TRUE
FI,stability,2011-07-29,2011,210,227.05364029773006,0.940893634863281,TRUE
FI,stability,2012-08-09,2012,222,202.44598441445814,0.9447150590405812,TRUE
FI,stability,2013-09-12,2013,255,261.4978707155648,0.8767926868213494,TRUE
FI,stability,2014-07-08,2014,189,184.03721062729025,0.7145429476437359,TRUE
FI,stability,2015-08-06,2015,218,217.82845084119873,0.9431977397276617,TRUE
FI,stability,2016-07-21,2016,203,170.05270793066336,0.9460995281343355,TRUE
FI,stability,2017-08-22,2017,234,237.60066662815942,0.8450838098048818,TRUE
FI,stability,2018-07-26,2018,207,206.2894682671506,0.8730605463627543,TRUE
FI,stability,2019-09-10,2019,253,224.99236689203946,0.943156333987735,TRUE
FI,schmidt,1996-09-06,1996,250,220.80020126656245,0.9828829522902993,TRUE
FI,schmidt,1997-06-24,1997,175,181.69815988842154,0.949609694824888,TRUE
FI,schmidt,1998-07-22,1998,203,210.58159935683253,0.9640779262417796,TRUE
FI,schmidt,1999-08-03,1999,215,201.82120885757212,0.9781509767406966,TRUE
FI,schmidt,2000-08-14,2000,227,216.62954365637103,0.956122913663855,TRUE
FI,schmidt,2001-08-01,2001,213,213.2406189106301,0.9699834094809513,TRUE
FI,schmidt,2002-07-02,2002,183,193.82104481234347,0.9914911501439462,TRUE
FI,schmidt,2003-08-19,2003,231,211.80614851303918,0.9821989414557094,TRUE
FI,schmidt,2004-07-21,2004,203,203.0994998860311,0.931769923982331,TRUE
FI,schmidt,2005-08-05,2005,217,182.47331228410562,0.9825121680210996,TRUE
FI,schmidt,2006-07-27,2006,208,208.6463324845353,0.9410138319384425,TRUE
FI,schmidt,2007-07-10,2007,191,190.1738142221636,0.9791926189113453,TRUE
FI,schmidt,2008-07-23,2008,205,205.02033185678653,0.9915618237432938,TRUE
FI,schmidt,2009-06-24,2009,175,191.54930229280762,0.928955307176928,TRUE
FI,schmidt,2010-08-06,2010,218,206.12064213218434,0.9623138763168364,TRUE
FI,schmidt,2011-07-29,2011,210,210.7482642186826,0.990878486615506,TRUE
FI,schmidt,2012-07-09,2012,191,200.30529185334188,0.9579655680708051,TRUE
FI,schmidt,2013-07-23,2013,204,209.18648324509144,0.9703349798740472,TRUE
FI,schmidt,2014-06-25,2014,176,189.5561266752026,0.9812767781172347,TRUE
FI,schmidt,2015-08-18,2015,230,202.9468135386031,0.9601783476157735,TRUE
FI,schmidt,2016-08-15,2016,228,198.70253095237214,0.9903281012345716,TRUE
FI,schmidt,2017-07-13,2017,194,197.37043554006226,0.886271016801429,TRUE
FI,schmidt,2018-07-12,2018,193,205.06492388701255,0.9444420470910757,TRUE
FI,schmidt,2019-08-08,2019,220,209.00081440445652,0.980580515059686,TRUE
FI,minimum_oxygen,1996-09-06,1996,250,260.6558244995459,0.8129712275047928,TRUE
FI,minimum_oxygen,1997-10-02,1997,275,246.14560885032313,0.9857813761238416,TRUE
FI,minimum_oxygen,1998-09-29,1998,272,259.9223842878599,0.8364899459339896,TRUE
FI,minimum_oxygen,1999-08-03,1999,215,212.97132522950196,0.9649901612187045,TRUE
FI,minimum_oxygen,2000-08-14,2000,227,226.8450814793108,0.9803426654026853,TRUE
FI,minimum_oxygen,2001-08-15,2001,227,215.32702766001756,0.986879891480992,TRUE
FI,minimum_oxygen,2002-08-14,2002,226,233.1403153496818,0.9771559240079455,TRUE
FI,minimum_oxygen,2003-08-19,2003,231,224.79772603247793,0.92404878962595,TRUE
FI,minimum_oxygen,2004-08-05,2004,218,212.30346391605005,0.9263077704107359,TRUE
FI,minimum_oxygen,2005-07-22,2005,203,229.70012938940138,0.9700630916688302,TRUE
FI,minimum_oxygen,2006-08-10,2006,222,234.05283896515041,0.9745647910973316,TRUE
FI,minimum_oxygen,2007-07-10,2007,191,221.17718312527768,0.9433090037982859,TRUE
FI,minimum_oxygen,2008-08-07,2008,220,219.8169016897054,0.9951012521900883,TRUE
FI,minimum_oxygen,2009-08-18,2009,230,228.67534074965155,0.9846152802157355,TRUE
FI,minimum_oxygen,2010-07-23,2010,204,200.06424835431832,0.9492738130604533,TRUE
FI,minimum_oxygen,2011-08-11,2011,223,221.6790892971375,0.8824158068534984,TRUE
FI,minimum_oxygen,2012-09-06,2012,250,222.69267051632227,0.9142693435416803,TRUE
FI,minimum_oxygen,2013-09-12,2013,255,209.90923000880548,0.9393545998764918,TRUE
FI,minimum_oxygen,2014-09-09,2014,252,224.860598003556,0.9722783607045895,TRUE
FI,minimum_oxygen,2015-08-18,2015,230,200.96644745959642,0.9679885010662053,TRUE
FI,minimum_oxygen,2016-08-05,2016,218,213.0743356143555,0.9675993787733979,TRUE
FI,minimum_oxygen,2017-07-27,2017,208,244.1265497078675,0.9642866648656772,TRUE
FI,minimum_oxygen,2018-08-08,2018,220,230.0695665134105,0.9749469769198635,TRUE
FI,minimum_oxygen,2019-08-20,2019,232,211.78179678415384,0.9790642179470793,TRUE
ME,straton,1995-05-23,1995,143,53.460969144134246,0.8804074395108524,TRUE
ME,straton,1996-05-28,1996,149,133.3118505606141,0.8891228352841779,TRUE
ME,straton,1997-05-13,1997,133,149.6188419653938,0.9746191877667986,TRUE
ME,straton,1998-05-11,1998,131,117.96804938805165,0.9801844085305835,TRUE
ME,straton,1999-04-26,1999,116,134.53298544387022,0.9782166895371128,TRUE
ME,straton,2000-05-09,2000,130,126.45185260736521,0.9223078136317362,TRUE
ME,straton,2001-05-07,2001,127,133.18271536111604,0.9584548629392262,TRUE
ME,straton,2002-05-06,2002,126,154.54269283322196,0.9915090061986969,TRUE
ME,straton,2003-04-28,2003,118,137.7052287004386,0.9661954741033243,TRUE
ME,straton,2004-05-10,2004,131,128.22742435869543,0.9427160156924839,TRUE
ME,straton,2005-05-09,2005,129,138.54049971382724,0.9815169402857231,TRUE
ME,straton,2006-05-02,2006,122,129.74419641612894,0.9688924148571632,TRUE
ME,straton,2007-05-29,2007,149,131.15029476403026,0.9770369693658173,TRUE
ME,straton,2008-05-12,2008,133,140.2192017574605,0.9897809662116073,TRUE
ME,straton,2009-05-11,2009,131,143.1976443893314,0.9358193974647326,TRUE
ME,straton,2010-05-24,2010,144,125.02262117745782,0.9627313005242514,TRUE
ME,straton,2011-05-17,2011,137,146.68705392883422,0.986426811510318,TRUE
ME,straton,2012-04-17,2012,108,129.58685708052025,0.9728581880912167,TRUE
ME,straton,2013-05-14,2013,134,134.34517555982202,0.9588025900032481,TRUE
ME,straton,2014-05-14,2014,134,133.56065912633525,0.9892381297970549,TRUE
ME,straton,2015-05-01,2015,121,122.90005781318817,0.9724338662620512,TRUE
ME,straton,2016-04-25,2016,116,125.85039975988073,0.9800070595161291,TRUE
ME,straton,2017-04-17,2017,107,132.10078440441478,0.8940673284571807,TRUE
ME,straton,2018-05-07,2018,127,114.27244796103206,0.891862333944071,TRUE
ME,straton,2019-05-12,2019,132,144.3364770057866,0.9554127398617441,TRUE
ME,straton,2020-05-07,2020,128,141.06013989686727,0.9355474582992229,TRUE
ME,stratoff,1995-10-11,1995,284,266.7251055092641,0.8804074395108524,TRUE
ME,stratoff,1996-10-16,1996,290,285.9710204187662,0.8891228352841779,TRUE
ME,stratoff,1997-10-01,1997,274,283.3807092572462,0.9746191877667986,TRUE
ME,stratoff,1998-10-27,1998,300,294.9041242279026,0.9801844085305835,TRUE
ME,stratoff,1999-10-07,1999,280,277.3115711602756,0.9782166895371128,TRUE
ME,stratoff,2000-10-24,2000,298,275.73351092094407,0.9223078136317362,TRUE
ME,stratoff,2001-09-26,2001,269,266.6449294085842,0.9584548629392262,TRUE
ME,stratoff,2002-09-23,2002,266,278.5266745446065,0.9915090061986969,TRUE
ME,stratoff,2003-09-29,2003,272,274.0079946957695,0.9661954741033243,TRUE
ME,stratoff,2004-10-05,2004,279,294.01073384190755,0.9427160156924839,TRUE
ME,stratoff,2005-09-26,2005,269,288.07221966646193,0.9815169402857231,TRUE
ME,stratoff,2006-10-02,2006,275,277.5397026098013,0.9688924148571632,TRUE
ME,stratoff,2007-10-01,2007,274,292.77466805371284,0.9770369693658173,TRUE
ME,stratoff,2008-09-29,2008,273,288.30104746831245,0.9897809662116073,TRUE
ME,stratoff,2009-09-30,2009,273,292.76454803293024,0.9358193974647326,TRUE
ME,stratoff,2010-10-05,2010,278,279.2921917747053,0.9627313005242514,TRUE
ME,stratoff,2011-10-03,2011,276,272.7109663856184,0.986426811510318,TRUE
ME,stratoff,2012-10-01,2012,275,278.2357097053712,0.9728581880912167,TRUE
ME,stratoff,2013-09-30,2013,273,290.706012853449,0.9588025900032481,TRUE
ME,stratoff,2014-09-28,2014,271,283.62652432928036,0.9892381297970549,TRUE
ME,stratoff,2015-10-07,2015,280,286.9742646295591,0.9724338662620512,TRUE
ME,stratoff,2016-11-09,2016,314,283.90920592351256,0.9800070595161291,TRUE
ME,stratoff,2017-10-04,2017,277,296.4998791526149,0.8940673284571807,TRUE
ME,stratoff,2018-10-18,2018,291,283.13715170102023,0.891862333944071,TRUE
ME,stratoff,2019-10-04,2019,277,282.63357399100863,0.9554127398617441,TRUE
ME,stratoff,2020-10-08,2020,282,288.08874809254604,0.9355474582992229,TRUE
ME,energy,1995-08-14,1995,226,215.23988874300764,0.976706050036305,TRUE
ME,energy,1996-09-05,1996,249,216.72437761527053,0.9894224352613712,TRUE
ME,energy,1997-08-06,1997,218,218.55535581158645,0.9946744744637412,TRUE
ME,energy,1998-07-23,1998,204,219.3725456997865,0.9927486395812666,TRUE
ME,energy,1999-08-02,1999,214,212.00828570280814,0.9939838911974302,TRUE
ME,energy,2000-08-16,2000,229,220.53031732264768,0.9924203936215216,TRUE
ME,energy,2001-08-13,2001,225,212.0728028442192,0.9811915164208699,TRUE
ME,energy,2002-07-26,2002,207,223.38651285115338,0.9919655489652802,TRUE
ME,energy,2003-08-18,2003,230,215.32227935545689,0.9893954094090249,TRUE
ME,energy,2004-08-03,2004,216,212.49470699768213,0.9906426440296201,TRUE
ME,energy,2005-08-15,2005,227,221.253403117651,0.9937910874562322,TRUE
ME,energy,2006-08-07,2006,219,220.7316249719424,0.9942633751975686,TRUE
ME,energy,2007-08-06,2007,218,210.0285553424988,0.994557916269151,TRUE
ME,energy,2008-08-04,2008,217,218.3985264769087,0.9958473432233358,TRUE
ME,energy,2009-08-19,2009,231,215.1715899704399,0.9795947994861555,TRUE
ME,energy,2010-08-16,2010,228,218.14215928332908,0.9960252268112716,TRUE
ME,energy,2011-08-04,2011,216,217.4069413966241,0.992876555960857,TRUE
ME,energy,2012-08-06,2012,219,212.92711431860343,0.9898165999294682,TRUE
ME,energy,2013-09-04,2013,247,214.2865813626015,0.9894276953083322,TRUE
ME,energy,2014-09-02,2014,245,224.31863742120368,0.9844221788867342,TRUE
ME,energy,2015-08-18,2015,230,210.97662723965422,0.9936123980041036,TRUE
ME,energy,2016-08-15,2016,228,217.70396086646397,0.990550138108781,TRUE
ME,energy,2017-07-24,2017,205,220.7757093040432,0.987960298712024,TRUE
ME,energy,2018-08-22,2018,234,212.1257733004469,0.9801121321677371,TRUE
ME,energy,2019-08-05,2019,217,218.05573310041115,0.9946336237038964,TRUE
ME,energy,2020-08-20,2020,233,218.947063936285,0.9870243330245366,TRUE
ME,stability,1995-07-18,1995,199,192.71666605206823,0.8601574051003309,TRUE
ME,stability,1996-07-08,1996,190,190.48532231756693,0.9048682021193797,TRUE
ME,stability,1997-08-06,1997,218,181.0148174933061,0.9696113463898013,TRUE
ME,stability,1998-07-23,1998,204,259.6557157796937,0.8174703839945112,TRUE
ME,stability,1999-07-06,1999,187,198.0191039727053,0.8691247525748993,TRUE
ME,stability,2000-05-09,2000,130,126.40866487009966,0.649033414860687,TRUE
ME,stability,2001-08-13,2001,225,229.2701227645189,0.9012331017837476,TRUE
ME,stability,2002-08-12,2002,224,191.37234742326987,0.8637338691661003,TRUE
ME,stability,2003-08-18,2003,230,224.7906682277992,0.8868248709679516,TRUE
ME,stability,2004-06-21,2004,173,195.1594857374102,0.8467139776983463,TRUE
ME,stability,2005-09-26,2005,269,262.60198313098715,0.9046321716111356,TRUE
ME,stability,2006-09-06,2006,249,229.70301356324333,0.9129450484837921,TRUE
ME,stability,2007-07-23,2007,204,209.62726299397886,0.9704148809138108,TRUE
ME,stability,2008-08-18,2008,231,238.37248237422884,0.9179014350988886,TRUE
ME,stability,2009-09-02,2009,245,239.17776048513548,0.8775780212195567,TRUE
ME,stability,2010-08-16,2010,228,225.20065753682124,0.7733946391336588,TRUE
ME,stability,2011-07-25,2011,206,207.69948947017582,0.7317044412871314,TRUE
ME,stability,2012-08-06,2012,219,218.96498047603717,0.8989847337362741,TRUE
ME,stability,2013-07-22,2013,203,210.5821887183459,0.8317902682727288,TRUE
ME,stability,2014-06-09,2014,160,166.0981707552084,0.8830724747804248,TRUE
ME,stability,2015-08-03,2015,215,194.85659730236722,0.9130090504547121,TRUE
ME,stability,2016-06-07,2016,159,159.68252407019347,0.943150948091259,TRUE
ME,stability,2017-08-23,2017,235,241.30409170668736,0.7155159625813066,TRUE
ME,stability,2018-08-22,2018,234,231.7963729057315,0.820593226597998,TRUE
ME,stability,2019-09-04,2019,247,248.58239464592688,0.9017927644681714,TRUE
ME,stability,2020-08-06,2020,219,215.06225492904477,0.8157687687642698,TRUE
ME,schmidt,1995-08-14,1995,226,223.1191411388197,0.9293531924604819,TRUE
ME,schmidt,1996-07-08,1996,190,197.92754323107476,0.9519316162621405,TRUE
ME,schmidt,1997-08-06,1997,218,185.92053148755272,0.9703252643639626,TRUE
ME,schmidt,1998-07-23,1998,204,211.72868993255457,0.9797225840618693,TRUE
ME,schmidt,1999-08-02,1999,214,200.57882227897792,0.9682479281868349,TRUE
ME,schmidt,2000-07-17,2000,199,217.7899102959807,0.8930386656542028,TRUE
ME,schmidt,2001-08-13,2001,225,211.8102188997843,0.9668966504352475,TRUE
ME,schmidt,2002-07-01,2002,182,189.44820983589324,0.995628650755696,TRUE
ME,schmidt,2003-08-18,2003,230,205.37357337905084,0.9814997429943201,TRUE
ME,schmidt,2004-08-03,2004,216,199.7830137324333,0.9464766845276612,TRUE
ME,schmidt,2005-07-18,2005,199,202.06098475447678,0.9872256556075056,TRUE
ME,schmidt,2006-08-07,2006,219,211.81031640575216,0.9763286863347911,TRUE
ME,schmidt,2007-07-09,2007,190,198.7814044139914,0.9767222600570727,TRUE
ME,schmidt,2008-07-21,2008,203,206.33756910375368,0.9912382797832036,TRUE
ME,schmidt,2009-08-19,2009,231,181.27719418399582,0.9483857142423164,TRUE
ME,schmidt,2010-08-03,2010,215,206.05210622778876,0.9879158044163973,TRUE
ME,schmidt,2011-08-04,2011,216,210.78173007744434,0.9858174449157544,TRUE
ME,schmidt,2012-07-10,2012,192,201.79478044352476,0.9701620761298296,TRUE
ME,schmidt,2013-07-22,2013,203,199.53739468833194,0.9763633447340646,TRUE
ME,schmidt,2014-08-04,2014,216,191.6253136520882,0.9872713972137304,TRUE
ME,schmidt,2015-08-18,2015,230,208.38122480606395,0.9696975822159315,TRUE
ME,schmidt,2016-08-15,2016,228,208.2434148716778,0.972425776878242,TRUE
ME,schmidt,2017-07-24,2017,205,197.78540428381453,0.8856299227384061,TRUE
ME,schmidt,2018-07-09,2018,190,208.29648429374308,0.9442969122257314,TRUE
ME,schmidt,2019-08-05,2019,217,205.77115035424657,0.9683957388639973,TRUE
ME,schmidt,2020-07-08,2020,190,198.70288684732168,0.9701861427184896,TRUE
ME,minimum_oxygen,1995-08-02,1995,214,216.92746221157302,0.9759480537545718,TRUE
ME,minimum_oxygen,1996-09-05,1996,249,246.55247005119645,0.9760493376189375,TRUE
ME,minimum_oxygen,1997-08-18,1997,230,210.9852043269995,0.9546271909793436,TRUE
ME,minimum_oxygen,1998-08-18,1998,230,225.4753089735304,0.9648988056277602,TRUE
ME,minimum_oxygen,1999-08-02,1999,214,224.24077513278104,0.921234882690948,TRUE
ME,minimum_oxygen,2000-08-16,2000,229,239.39934583725258,0.975148903730136,TRUE
ME,minimum_oxygen,2001-08-13,2001,225,217.8874473592526,0.9393050988870266,TRUE
ME,minimum_oxygen,2002-08-12,2002,224,225.07850594513172,0.9763136129420101,TRUE
ME,minimum_oxygen,2003-09-02,2003,245,222.16006187382945,0.9587362841197974,TRUE
ME,minimum_oxygen,2004-08-03,2004,216,232.95057504072182,0.9335206009240923,TRUE
ME,minimum_oxygen,2005-08-15,2005,227,243.1617200519719,0.9381173911811517,TRUE
ME,minimum_oxygen,2006-08-07,2006,219,224.12053346719046,0.9909763803372805,TRUE
ME,minimum_oxygen,2007-08-06,2007,218,223.0039088326999,0.9649985657680613,TRUE
ME,minimum_oxygen,2008-08-04,2008,217,240.0841382702871,0.9749674348918201,TRUE
ME,minimum_oxygen,2009-09-30,2009,273,257.3047127350903,0.9292241887612034,TRUE
ME,minimum_oxygen,2010-08-03,2010,215,212.80114961083217,0.9868052234953447,TRUE
ME,minimum_oxygen,2011-08-04,2011,216,215.67162006028562,0.8532491407603957,TRUE
ME,minimum_oxygen,2012-07-23,2012,205,212.86186765286928,0.9671028234933969,TRUE
ME,minimum_oxygen,2013-07-08,2013,189,206.64082762772395,0.981774981004761,TRUE
ME,minimum_oxygen,2014-07-21,2014,202,213.84082901469787,0.9881055794865102,TRUE
ME,minimum_oxygen,2015-08-18,2015,230,219.24390428576856,0.9670566553134208,TRUE
ME,minimum_oxygen,2016-08-01,2016,214,220.72641596953943,0.9651306810445509,TRUE
ME,minimum_oxygen,2017-07-24,2017,205,227.58615530583444,0.9664640730708227,TRUE
ME,minimum_oxygen,2018-07-23,2018,204,206.81228940941742,0.9817447053777292,TRUE
ME,minimum_oxygen,2019-08-05,2019,217,211.5135737300557,0.9710743464428341,TRUE
ME,minimum_oxygen,2020-09-02,2020,246,223.53864393076896,0.9702559120294244,TRUE
MO,straton,1995-05-09,1995,129,26.232532910617753,0.8792624048217051,TRUE
MO,straton,1996-05-14,1996,135,128.88181639783508,0.9198165522224521,TRUE
MO,straton,1997-05-28,1997,148,141.544057786426,0.8907571431297954,TRUE
MO,straton,1998-04-27,1998,117,120.65328118475414,0.9271355207644757,TRUE
MO,straton,1999-04-26,1999,116,126.47973719517884,0.9613395667145445,TRUE
MO,straton,2000-04-25,2000,116,113.06864982828651,0.9446700603793845,TRUE
MO,straton,2001-05-09,2001,129,142.6499809616821,0.9471225834164645,TRUE
MO,straton,2002-04-23,2002,113,155.89459056697947,0.9789602151382396,TRUE
MO,straton,2003-04-28,2003,118,124.64864221184135,0.954894015195924,TRUE
MO,straton,2004-05-11,2004,132,124.0042575397556,0.903936558787873,TRUE
MO,straton,2005-04-18,2005,108,140.75677360490283,0.9675452224374901,TRUE
MO,straton,2006-04-19,2006,109,114.98666164212011,0.9414259267578877,TRUE
MO,straton,2007-05-02,2007,122,126.86489191771544,0.9766263964577047,TRUE
MO,straton,2008-04-30,2008,121,140.0845261156174,0.9839394872858743,TRUE
MO,straton,2009-04-17,2009,107,138.96600092622555,0.8407367322221699,TRUE
MO,straton,2010-04-12,2010,102,125.96405893556204,0.9611866622393844,TRUE
MO,straton,2011-06-01,2011,152,150.9874907707562,0.9855964382043547,TRUE
MO,straton,2012-05-03,2012,124,123.36978927221874,0.9663823917279365,TRUE
MO,straton,2013-05-08,2013,128,130.83736077732536,0.9287733443071928,TRUE
MO,straton,2014-05-15,2014,135,132.17898795327616,0.957155748239034,TRUE
MO,straton,2015-05-01,2015,121,120.73334483195795,0.9465836082416402,TRUE
MO,straton,2016-04-26,2016,117,121.64429445826038,0.9819690279451074,TRUE
MO,straton,2017-04-19,2017,109,130.38484569984186,0.9114014400770485,TRUE
MO,straton,2018-05-15,2018,135,123.14709922864371,0.9402780986843995,TRUE
MO,straton,2019-05-14,2019,134,137.87038189535517,0.9831195000868905,TRUE
MO,straton,2020-05-12,2020,133,NA,NA,NA
MO,stratoff,1995-09-25,1995,268,264.11878741274325,0.8792624048217051,TRUE
MO,stratoff,1996-10-16,1996,290,274.0544449594856,0.9198165522224521,TRUE
MO,stratoff,1997-09-30,1997,273,287.59429309562125,0.8907571431297954,TRUE
MO,stratoff,1998-10-27,1998,300,296.8129641167782,0.9271355207644757,TRUE
MO,stratoff,1999-09-27,1999,270,275.98165319321987,0.9613395667145445,TRUE
MO,stratoff,2000-10-24,2000,298,267.9497398959894,0.9446700603793845,TRUE
MO,stratoff,2001-09-26,2001,269,262.43768513320384,0.9471225834164645,TRUE
MO,stratoff,2002-09-24,2002,267,275.3738448767738,0.9789602151382396,TRUE
MO,stratoff,2003-09-30,2003,273,268.43144588044953,0.954894015195924,TRUE
MO,stratoff,2004-10-06,2004,280,285.71530777461624,0.903936558787873,TRUE
MO,stratoff,2005-09-27,2005,270,290.2179140140381,0.9675452224374901,TRUE
MO,stratoff,2006-10-04,2006,277,276.78467779990245,0.9414259267578877,TRUE
MO,stratoff,2007-10-04,2007,277,287.864835549069,0.9766263964577047,TRUE
MO,stratoff,2008-09-29,2008,273,287.70608225396074,0.9839394872858743,TRUE
MO,stratoff,2009-09-30,2009,273,316.7074410209675,0.8407367322221699,TRUE
MO,stratoff,2010-10-08,2010,281,281.66115689549036,0.9611866622393844,TRUE
MO,stratoff,2011-10-04,2011,277,270.32474946377005,0.9855964382043547,TRUE
MO,stratoff,2012-10-02,2012,276,276.3659289966108,0.9663823917279365,TRUE
MO,stratoff,2013-10-01,2013,274,289.64310029532106,0.9287733443071928,TRUE
MO,stratoff,2014-10-01,2014,274,288.2110116622395,0.957155748239034,TRUE
MO,stratoff,2015-10-07,2015,280,289.5843227957837,0.9465836082416402,TRUE
MO,stratoff,2016-10-03,2016,277,291.73365676210284,0.9819690279451074,TRUE
MO,stratoff,2017-10-05,2017,278,301.7918426871608,0.9114014400770485,TRUE
MO,stratoff,2018-10-08,2018,281,285.4421814857808,0.9402780986843995,TRUE
MO,stratoff,2019-10-07,2019,280,279.40626547154335,0.9831195000868905,TRUE
MO,stratoff,2020-09-17,2020,261,NA,NA,NA
MO,energy,1995-08-14,1995,226,216.93886458506665,0.9740003120378907,TRUE
MO,energy,1996-09-05,1996,249,222.9400260485684,0.9902478251514139,TRUE
MO,energy,1997-07-24,1997,205,216.55161638451185,0.9925241915484562,TRUE
MO,energy,1998-07-23,1998,204,222.32785550602568,0.99020135702165,TRUE
MO,energy,1999-08-02,1999,214,211.75400750735497,0.9923882664725302,TRUE
MO,energy,2000-08-16,2000,229,218.25912388888528,0.9804125448329581,TRUE
MO,energy,2001-08-13,2001,225,211.59099842563103,0.9726049354422986,TRUE
MO,energy,2002-08-13,2002,225,219.3021259079243,0.9823052703108963,TRUE
MO,energy,2003-08-18,2003,230,215.25060419291688,0.9910168720211147,TRUE
MO,energy,2004-07-20,2004,202,210.46518929388,0.9900362057681166,TRUE
MO,energy,2005-08-15,2005,227,224.332638837069,0.9867361664150147,TRUE
MO,energy,2006-08-08,2006,220,220.91740242329814,0.9850092710069384,TRUE
MO,energy,2007-09-04,2007,247,210.04336555887969,0.993689527301986,TRUE
MO,energy,2008-08-05,2008,218,219.0332716877376,0.9947797492555283,TRUE
MO,energy,2009-08-20,2009,232,214.34786326724648,0.979091091390298,TRUE
MO,energy,2010-08-04,2010,216,216.97753178449963,0.9947030468146209,TRUE
MO,energy,2011-07-26,2011,207,217.769434523819,0.9919509878268801,TRUE
MO,energy,2012-07-11,2012,193,207.5882482027828,0.9914700264274927,TRUE
MO,energy,2013-07-22,2013,203,222.52037791953617,0.9787528325901628,TRUE
