lakeid,metric,sampledate,year,daynum,dayWeibull,weibull.r2
FI,no3no2_surfMin,2006-06-29,2006,180,174,0.920095254254537
FI,ph_surfMin,2006-11-01,2006,305,-999,-999
FI,totnf_surfMin,2006-08-10,2006,222,221,0.6820279837916507
FI,totnuf_surfMin,2006-06-02,2006,153,305,0.0556372314993786
FI,totpuf_surfMin,2006-06-02,2006,153,305,0.18940920985051557
FI,doc_surfMin,2007-10-10,2007,283,-999,-999
FI,drsif_surfMin,2007-05-01,2007,121,130,0.8520805293633015
FI,no3no2_surfMin,2007-08-09,2007,221,154,0.9849424449340437
FI,ph_surfMin,2007-11-28,2007,332,-999,-999
FI,totnf_surfMin,2007-06-27,2007,178,146,0.8968084316521125
FI,totnuf_surfMin,2007-05-18,2007,138,174,0.5756353647409956
FI,totpuf_surfMin,2007-06-12,2007,163,193,0.46892757630877613
FI,doc_surfMin,2008-06-13,2008,165,NA,NA
FI,drsif_surfMin,2008-06-13,2008,165,NA,NA
FI,no3no2_surfMin,2008-06-13,2008,165,NA,NA
FI,ph_surfMin,2008-11-10,2008,315,315,0.46005150845702136
FI,totnf_surfMin,2008-08-07,2008,220,NA,NA
FI,totnuf_surfMin,2008-06-13,2008,165,NA,NA
FI,totpuf_surfMin,2008-10-10,2008,284,NA,NA
FI,drsif_surfMin,2009-04-22,2009,112,112,0.5640537919565517
FI,no3no2_surfMin,2009-08-06,2009,218,183,0.9890503961060184
FI,ph_surfMin,2009-11-03,2009,307,NA,NA
FI,totnf_surfMin,2009-07-08,2009,189,190,0.8997450242514701
FI,totnuf_surfMin,2009-07-08,2009,189,166,0.6303088092508321
FI,totpuf_surfMin,2009-08-06,2009,218,212,0.39683933702928964
FI,doc_surfMin,2010-05-14,2010,134,NA,NA
FI,drsif_surfMin,2010-07-08,2010,189,152,0.6616058735542777
FI,no3no2_surfMin,2010-07-08,2010,189,158,0.928429461375697
FI,ph_surfMin,2010-10-29,2010,302,-999,-999
FI,totnf_surfMin,2010-08-06,2010,218,124,0.5623695186739243
FI,totnuf_surfMin,2010-06-23,2010,174,151,0.3244333180830986
FI,totpuf_surfMin,2010-08-18,2010,230,207,0.8799392197142335
FI,drsif_surfMin,2011-04-25,2011,115,115,0.7128479736815145
FI,no3no2_surfMin,2011-06-03,2011,154,307,0.28145876572292083
FI,ph_surfMin,2011-11-03,2011,307,-999,-999
FI,totnf_surfMin,2011-10-06,2011,279,223,0.9424159855695481
FI,totnuf_surfMin,2011-09-14,2011,257,200,0.8926176563976334
FI,totpuf_surfMin,2011-06-16,2011,167,-999,-999
FI,doc_surfMin,2012-04-19,2012,110,110,0.5676332549284595
FI,drsif_surfMin,2012-05-04,2012,125,-999,-999
FI,no3no2_surfMin,2012-06-14,2012,166,143,0.9776049385783064
FI,ph_surfMin,2012-10-10,2012,284,-999,-999
FI,totnf_surfMin,2012-08-23,2012,236,148,0.9126941843729645
FI,totnuf_surfMin,2012-06-27,2012,179,169,0.7955596273240104
FI,totpuf_surfMin,2012-06-14,2012,166,135,0.16297956923315216
FI,doc_surfMin,2013-10-03,2013,276,NA,NA
FI,drsif_surfMin,2013-05-08,2013,128,128,0.9591223365977728
FI,no3no2_surfMin,2013-07-23,2013,204,184,0.9936340489214097
FI,ph_surfMin,2013-11-01,2013,305,305,0.9521193826257273
FI,totnf_surfMin,2013-07-23,2013,204,185,0.8378027724356142
FI,totnuf_surfMin,2013-06-26,2013,177,165,0.7221663749390025
FI,totpuf_surfMin,2013-09-12,2013,255,240,0.8317794884639085
FI,doc_surfMin,2014-11-04,2014,308,-999,-999
FI,drsif_surfMin,2014-06-25,2014,176,-999,-999
FI,no3no2_surfMin,2014-08-07,2014,219,180,0.971591880284919
FI,ph_surfMin,2014-05-01,2014,121,121,0.3895202304459806
FI,totnf_surfMin,2014-07-08,2014,189,174,0.8565851568933254
FI,totnuf_surfMin,2014-10-02,2014,275,175,0.44346497722017453
FI,totpuf_surfMin,2014-08-18,2014,230,246,0.5611739714985792
FI,doc_surfMin,2015-05-12,2015,132,105,0.5444413638641942
FI,drsif_surfMin,2015-11-04,2015,308,-999,-999
FI,no3no2_surfMin,2015-05-29,2015,149,158,0.9903882283650046
FI,ph_surfMin,2015-11-04,2015,308,-999,-999
FI,totnf_surfMin,2015-06-10,2015,161,153,0.8642961401915944
FI,totnuf_surfMin,2015-07-07,2015,188,176,0.6060921769863419
FI,totpuf_surfMin,2015-05-29,2015,149,146,0.870516518226168
FI,doc_surfMin,2016-04-11,2016,102,102,0.8907471219141652
FI,drsif_surfMin,2016-04-11,2016,102,95,0.8499559136295395
FI,no3no2_surfMin,2016-07-08,2016,190,184,0.9856305264111902
FI,ph_surfMin,2016-11-07,2016,312,-999,-999
FI,totnf_surfMin,2016-06-22,2016,174,192,0.9786654409585506
FI,totnuf_surfMin,2016-11-07,2016,312,312,0.7276315487055725
FI,totpuf_surfMin,2016-11-07,2016,312,-999,-999
FI,doc_surfMin,2017-10-23,2017,296,296,0.6961823419685242
FI,drsif_surfMin,2017-04-20,2017,110,110,0.7142536582649004
FI,no3no2_surfMin,2017-08-11,2017,223,296,0.989602024658852
FI,ph_surfMin,2017-10-23,2017,296,-999,-999
FI,totnf_surfMin,2017-07-13,2017,194,194,0.9266909791106458
FI,totnuf_surfMin,2017-10-03,2017,276,176,0.9228381681568008
FI,totpuf_surfMin,2017-07-13,2017,194,204,0.4545767872707833
FI,doc_surfMin,2018-11-02,2018,306,-999,-999
FI,drsif_surfMin,2018-04-25,2018,115,115,0.8064649879313018
FI,no3no2_surfMin,2018-07-12,2018,193,306,0.5893664217726848
FI,ph_surfMin,2018-11-02,2018,306,-999,-999
FI,totnf_surfMin,2018-07-26,2018,207,173,0.5936297728266553
FI,totnuf_surfMin,2018-08-20,2018,232,195,0.5731484445283812
FI,totpuf_surfMin,2018-08-20,2018,232,238,0.5529341155247358
ME,drp_surfMin,1995-06-21,1995,172,183,0.983585029093798
ME,drsif_surfMin,1995-12-06,1995,340,-999,-999
ME,no3no2_surfMin,1995-08-14,1995,226,220,0.9788162235576251
ME,totpuf_surfMin,1995-08-30,1995,242,236,0.9727351035010913
ME,doc_surfMin,1996-08-05,1996,218,NA,NA
ME,drp_surfMin,1996-07-22,1996,204,211,0.9459913909582564
ME,drsif_surfMin,1996-04-17,1996,108,108,0.5917695816385398
ME,no3no2_surfMin,1996-08-19,1996,232,220,0.9870601011863892
ME,ph_surfMin,1996-04-17,1996,108,100,0.27529635194884716
ME,totpuf_surfMin,1996-09-05,1996,249,243,0.9676002344063382
ME,doc_surfMin,1997-04-09,1997,99,-999,-999
ME,drp_surfMin,1997-09-02,1997,245,230,0.9614000873691172
ME,drsif_surfMin,1997-04-09,1997,99,99,0.7317741409876279
ME,no3no2_surfMin,1997-09-02,1997,245,244,0.9936559386083753
ME,ph_surfMin,1997-11-30,1997,334,-999,-999
ME,totpuf_surfMin,1997-08-06,1997,218,225,0.8920942623778714
ME,drp_surfMin,1998-09-02,1998,245,214,0.8982050129224699
ME,drsif_surfMin,1998-03-13,1998,72,72,0.4067392363688145
ME,no3no2_surfMin,1998-08-02,1998,214,204,0.9553705288735672
ME,ph_surfMin,1998-03-13,1998,72,72,0.3578281036635582
ME,totpuf_surfMin,1998-09-02,1998,245,218,0.7962292254003553
ME,doc_surfMin,1999-08-02,1999,214,211,0.6681622267758343
ME,drp_surfMin,1999-08-02,1999,214,218,0.9891822317165347
ME,drsif_surfMin,1999-10-26,1999,299,-999,-999
ME,no3no2_surfMin,1999-08-02,1999,214,210,0.9958359366036653
ME,ph_surfMin,1999-11-22,1999,326,-999,-999
ME,totpuf_surfMin,1999-08-30,1999,242,236,0.9456067137267659
ME,doc_surfMin,2000-10-24,2000,298,-999,-999
ME,drp_surfMin,2000-07-31,2000,213,207,0.8982850274375624
ME,drsif_surfMin,2000-04-10,2000,101,111,0.647409425018083
ME,no3no2_surfMin,2000-08-16,2000,229,204,0.9805467583708112
ME,ph_surfMin,2000-11-28,2000,333,-999,-999
ME,totpuf_surfMin,2000-08-16,2000,229,205,0.841758057511266
ME,doc_surfMin,2001-06-04,2001,155,159,0.8154703926413591
ME,drp_surfMin,2001-08-27,2001,239,188,0.9571824777852819
ME,drsif_surfMin,2001-04-23,2001,113,118,0.818132989454731
ME,no3no2_surfMin,2001-07-16,2001,197,206,0.9881269237401749
ME,ph_surfMin,2001-08-27,2001,239,-999,-999
ME,totpuf_surfMin,2001-07-16,2001,197,202,0.9764178082718994
ME,doc_surfMin,2002-05-20,2002,140,-999,-999
ME,drp_surfMin,2002-07-01,2002,182,192,0.9702774795506963
ME,drsif_surfMin,2002-04-08,2002,98,87,0.98162974170023
ME,no3no2_surfMin,2002-08-12,2002,224,222,0.9932541067730242
ME,ph_surfMin,2002-11-18,2002,322,-999,-999
ME,totpuf_surfMin,2002-08-26,2002,238,210,0.9375672888939206
ME,doc_surfMin,2003-10-27,2003,300,-999,-999
ME,drp_surfMin,2003-07-07,2003,188,177,0.9793774125045073
ME,drsif_surfMin,2003-04-28,2003,118,120,0.98707047182252206
ME,no3no2_surfMin,2003-08-18,2003,230,261,0.9520332921677502
ME,ph_surfMin,2003-10-27,2003,300,-999,-999
ME,totpuf_surfMin,2003-09-02,2003,245,233,0.9801321247910957
ME,doc_surfMin,2004-11-03,2004,308,NA,NA
ME,drp_surfMin,2004-07-19,2004,201,211,0.9692741342713566
ME,drsif_surfMin,2004-04-12,2004,103,106,0.9416004201947041
ME,no3no2_surfMin,2004-08-03,2004,216,214,0.9944439445651186
ME,ph_surfMin,2004-11-03,2004,308,-999,-999
ME,totpuf_surfMin,2004-09-07,2004,251,239,0.887906216338725
ME,drp_surfMin,2005-07-05,2005,186,211,0.9913915242860474
ME,drsif_surfMin,2005-06-06,2005,157,159,0.9201800225245084
ME,no3no2_surfMin,2005-07-18,2005,199,209,0.9919919429715874
ME,ph_surfMin,2005-05-09,2005,129,-999,-999
ME,totpuf_surfMin,2005-08-15,2005,227,242,0.8322484074801721
ME,doc_surfMin,2006-04-17,2006,107,107,0.29565649058134835
ME,drp_surfMin,2006-07-24,2006,205,205,0.9793546573661804
ME,drsif_surfMin,2006-06-12,2006,163,164,0.8773618928982263
ME,no3no2_surfMin,2006-08-07,2006,219,204,0.9881642621740181
ME,ph_surfMin,2006-10-30,2006,303,-999,-999
ME,totpuf_surfMin,2006-08-21,2006,233,228,0.9807732214589848
ME,doc_surfMin,2007-04-16,2007,106,106,0.7216604179929105
ME,drp_surfMin,2007-07-09,2007,190,225,0.9586048802867252
ME,drsif_surfMin,2007-04-30,2007,120,124,0.9804065838170415
ME,no3no2_surfMin,2007-07-09,2007,190,203,0.9950592099057911
ME,ph_surfMin,2007-11-26,2007,330,-999,-999
ME,totpuf_surfMin,2007-08-06,2007,218,238,0.9514093080187122
ME,drp_surfMin,2008-09-05,2008,249,214,0.8714927419073296
ME,drsif_surfMin,2008-04-28,2008,119,121,0.9044586513048958
ME,no3no2_surfMin,2008-08-18,2008,231,233,0.9808695820734549
ME,ph_surfMin,2008-10-29,2008,303,-999,-999
ME,totpuf_surfMin,2008-04-28,2008,119,136,0.21670017200365432
ME,doc_surfMin,2009-05-11,2009,131,126,0.684732909282507
ME,drp_surfMin,2009-08-05,2009,217,230,0.9410990853988511
ME,drsif_surfMin,2009-08-05,2009,217,246,0.7201713274927882
ME,no3no2_surfMin,2009-08-05,2009,217,234,0.9897626413330776
ME,ph_surfMin,2009-10-28,2009,301,-999,-999
ME,totpuf_surfMin,2009-08-19,2009,231,237,0.8910798467350629
ME,drp_surfMin,2010-06-07,2010,158,160,0.8833261357376013
ME,drsif_surfMin,2010-04-26,2010,116,121,0.6987327676338825
ME,no3no2_surfMin,2010-07-19,2010,200,218,0.9815778097799341
ME,ph_surfMin,2010-11-09,2010,313,-999,-999
ME,totpuf_surfMin,2010-08-03,2010,215,216,0.9453648154990586
ME,drp_surfMin,2011-07-11,2011,192,196,0.7576280132781059
ME,drsif_surfMin,2011-04-18,2011,108,108,0.7042475920077909
ME,no3no2_surfMin,2011-09-12,2011,255,304,0.994305372240278
ME,ph_surfMin,2011-10-31,2011,304,-999,-999
ME,totpuf_surfMin,2011-08-04,2011,216,222,0.9643126969708128
ME,doc_surfMin,2012-04-17,2012,108,108,0.3344284461053434
ME,drp_surfMin,2012-06-25,2012,177,179,0.7224025927978313
ME,drsif_surfMin,2012-04-04,2012,95,104,0.3541448255790378
ME,no3no2_surfMin,2012-07-10,2012,192,201,0.99420512666117
ME,ph_surfMin,2012-04-17,2012,108,108,0.7018855235847901
ME,totpuf_surfMin,2012-08-06,2012,219,211,0.9572124225574891
ME,doc_surfMin,2013-09-30,2013,273,167,0.5795290331138767
ME,drp_surfMin,2013-06-24,2013,175,180,0.9297647202724523
ME,drsif_surfMin,2013-04-29,2013,119,119,0.5344168939042622
ME,no3no2_surfMin,2013-07-22,2013,203,213,0.9857145116376849
ME,ph_surfMin,2013-10-29,2013,302,302,0.5577638846378199
ME,totpuf_surfMin,2013-08-21,2013,233,248,0.9654633255285641
ME,doc_surfMin,2014-04-29,2014,119,119,0.4348910812304597
ME,drp_surfMin,2014-06-23,2014,174,208,0.9842365526178243
ME,no3no2_surfMin,2014-08-04,2014,216,238,0.9700394361087652
ME,ph_surfMin,2014-04-29,2014,119,119,0.45537910330349296
ME,totpuf_surfMin,2014-09-02,2014,245,235,0.8330742167564424
ME,doc_surfMin,2015-05-13,2015,133,-999,-999
ME,drp_surfMin,2015-05-13,2015,133,248,0.8049057148957098
ME,drsif_surfMin,2015-04-10,2015,100,100,0.9788158248398101
ME,no3no2_surfMin,2015-07-08,2015,189,243,0.9693712321966537
ME,ph_surfMin,2015-11-02,2015,306,-999,-999
ME,totnuf_surfMin,2015-10-07,2015,280,221,0.8971218816023268
ME,totpuf_surfMin,2015-08-18,2015,230,247,0.8665628307168806
ME,doc_surfMin,2016-08-30,2016,243,-999,-999
ME,drp_surfMin,2016-04-25,2016,116,162,0.8312291284917972
ME,drsif_surfMin,2016-03-28,2016,88,88,0.89955836903989
ME,no3no2_surfMin,2016-07-18,2016,200,221,0.9740007744557113
ME,ph_surfMin,2016-11-09,2016,314,-999,-999
ME,totnuf_surfMin,2016-08-30,2016,243,230,0.979841828113813
ME,totpuf_surfMin,2016-08-30,2016,243,218,0.8472895219992219
ME,doc_surfMin,2017-11-02,2017,306,305,0.48087662029459144
ME,drp_surfMin,2017-09-06,2017,249,220,0.919150950377764
ME,drsif_surfMin,2017-05-15,2017,135,107,0.8031978198455393
ME,no3no2_surfMin,2017-07-10,2017,191,204,0.983244169997385
ME,ph_surfMin,2017-11-02,2017,306,-999,-999
ME,totnuf_surfMin,2017-10-04,2017,277,250,0.8882743805630753
ME,totpuf_surfMin,2017-10-04,2017,277,259,0.9198386964089155
ME,doc_surfMin,2018-11-30,2018,334,-999,-999
ME,drp_surfMin,2018-07-09,2018,190,168,0.9363975536573858
ME,drsif_surfMin,2018-05-07,2018,127,95,0.9193009506874972
ME,no3no2_surfMin,2018-07-09,2018,190,220,0.9688528212378852
ME,ph_surfMin,2018-10-29,2018,302,-999,-999
ME,totnuf_surfMin,2018-08-06,2018,218,235,0.9534059814785042
ME,totpuf_surfMin,2018-08-06,2018,218,248,0.9547179005458406
MO,drp_surfMin,1995-06-21,1995,172,195,0.9770703017780666
MO,drsif_surfMin,1995-11-22,1995,326,-999,-999
MO,no3no2_surfMin,1995-06-21,1995,172,177,0.9696940830490668
MO,ph_surfMin,1995-10-25,1995,298,-999,-999
MO,totpuf_surfMin,1995-07-07,1995,188,190,0.960869967915484
MO,doc_surfMin,1996-08-05,1996,218,217,0.8033304073123628
MO,drp_surfMin,1996-07-09,1996,191,198,0.9331937627083728
MO,drsif_surfMin,1996-04-16,1996,107,94,0.525137165975285
MO,no3no2_surfMin,1996-07-09,1996,191,193,0.9707156242914327
MO,ph_surfMin,1996-05-29,1996,150,-999,-999
MO,totpuf_surfMin,1996-09-05,1996,249,244,0.8566386027211664
MO,doc_surfMin,1997-07-09,1997,190,235,0.5319998464677049
MO,drp_surfMin,1997-08-18,1997,230,224,0.9467988596237078
MO,drsif_surfMin,1997-04-09,1997,99,131,0.6010653102419923
MO,no3no2_surfMin,1997-07-24,1997,205,207,0.9708034387886955
MO,ph_surfMin,1997-11-25,1997,329,-999,-999
MO,totpuf_surfMin,1997-08-07,1997,219,214,0.8581956203174406
MO,doc_surfMin,1998-09-02,1998,245,246,0.6322581519346482
MO,drp_surfMin,1998-09-02,1998,245,183,0.9509678312814275
MO,drsif_surfMin,1998-10-27,1998,300,-999,-999
MO,no3no2_surfMin,1998-06-22,1998,173,178,0.9757696986575184
MO,ph_surfMin,1998-03-17,1998,76,76,0.5093236079727932
MO,totpuf_surfMin,1998-09-02,1998,245,248,0.8232058385428911
MO,doc_surfMin,1999-04-12,1999,102,102,0.34023863138848076
MO,drp_surfMin,1999-08-02,1999,214,205,0.8745154470995218
MO,drsif_surfMin,1999-03-29,1999,88,88,0.5689646749028263
MO,no3no2_surfMin,1999-07-07,1999,188,193,0.9706197248123422
MO,ph_surfMin,1999-05-10,1999,130,-999,-999
MO,totpuf_surfMin,1999-08-02,1999,214,217,0.5471247297591981
MO,doc_surfMin,2000-11-27,2000,332,270,0.512160183651134
MO,drp_surfMin,2000-07-17,2000,199,203,0.8771735679733176
MO,drsif_surfMin,2000-04-10,2000,101,99,0.8670559154713565
MO,no3no2_surfMin,2000-08-01,2000,214,207,0.9836528052471221
MO,ph_surfMin,2000-06-06,2000,158,156,0.17552054857306887
MO,totpuf_surfMin,2000-07-17,2000,199,228,0.7126670456137771
MO,doc_surfMin,2001-06-04,2001,155,-999,-999
MO,drp_surfMin,2001-07-30,2001,211,203,0.8270620560215813
MO,drsif_surfMin,2001-04-09,2001,99,99,0.5303051000842958
MO,no3no2_surfMin,2001-07-17,2001,198,213,0.9693711504320812
MO,ph_surfMin,2001-05-09,2001,129,-999,-999
MO,totpuf_surfMin,2001-08-13,2001,225,218,0.8752133529937882
MO,doc_surfMin,2002-05-21,2002,141,143,0.4005391122697025
MO,drp_surfMin,2002-07-01,2002,182,190,0.73161999029335
MO,drsif_surfMin,2002-11-19,2002,323,-999,-999
MO,no3no2_surfMin,2002-07-16,2002,197,187,0.922502726449944
MO,totpuf_surfMin,2002-08-26,2002,238,206,0.8307106229955089
MO,doc_surfMin,2003-09-30,2003,273,-999,-999
MO,drp_surfMin,2003-06-23,2003,174,233,0.6876901236950392
MO,drsif_surfMin,2003-04-01,2003,91,91,0.4106005751869245
MO,no3no2_surfMin,2003-06-23,2003,174,183,0.9659747420137678
MO,ph_surfMin,2003-09-30,2003,273,-999,-999
MO,totpuf_surfMin,2003-08-18,2003,230,235,0.8679919423369777
MO,doc_surfMin,2004-10-06,2004,280,NA,NA
MO,drp_surfMin,2004-07-07,2004,189,198,0.9451403979401293
MO,drsif_surfMin,2004-03-31,2004,91,91,0.957352342934678
MO,no3no2_surfMin,2004-07-07,2004,189,209,0.9781205845289132
MO,ph_surfMin,2004-11-04,2004,309,-999,-999
MO,totpuf_surfMin,2004-07-20,2004,202,232,0.9442752741354672
MO,doc_surfMin,2005-05-10,2005,130,144,0.7649153339770508
MO,drp_surfMin,2005-06-07,2005,158,167,0.925376881950719
MO,drsif_surfMin,2005-11-03,2005,307,-999,-999
MO,no3no2_surfMin,2005-06-21,2005,172,307,0.9858966837601776
MO,ph_surfMin,2005-05-10,2005,130,134,0.3918540405692992
MO,totpuf_surfMin,2005-08-15,2005,227,203,0.9653353553769723
MO,doc_surfMin,2006-04-19,2006,109,109,0.2396889482197806
MO,drp_surfMin,2006-07-12,2006,193,168,0.8298143385895556
MO,drsif_surfMin,2006-04-05,2006,95,95,0.26370090103334154
MO,no3no2_surfMin,2006-06-13,2006,164,170,0.9897677728089341
MO,ph_surfMin,2006-12-11,2006,345,-999,-999
MO,totpuf_surfMin,2006-08-08,2006,220,237,0.7078587745113436
MO,doc_surfMin,2007-10-04,2007,277,276,0.9663283825135794
MO,drp_surfMin,2007-06-25,2007,176,178,0.9579528419880433
MO,drsif_surfMin,2007-04-03,2007,93,93,0.35139070297043484
MO,no3no2_surfMin,2007-06-25,2007,176,195,0.9808147222925784
MO,ph_surfMin,2007-11-26,2007,330,-999,-999
MO,totpuf_surfMin,2007-08-20,2007,232,222,0.9300017452381535
MO,drp_surfMin,2008-08-18,2008,231,213,0.6511786614452084
MO,drsif_surfMin,2008-04-17,2008,108,108,0.9772178041831577
MO,no3no2_surfMin,2008-07-21,2008,203,204,0.9911909355972239
MO,ph_surfMin,2008-05-14,2008,135,141,0.7606670918347169
MO,totpuf_surfMin,2008-09-05,2008,249,217,0.8596129472130514
MO,doc_surfMin,2009-05-11,2009,131,NA,NA
MO,drp_surfMin,2009-07-09,2009,190,192,0.8396596251122532
MO,drsif_surfMin,2009-04-29,2009,119,107,0.9037527931318007
MO,no3no2_surfMin,2009-07-09,2009,190,200,0.9886539738016931
MO,ph_surfMin,2009-10-30,2009,303,-999,-999
MO,totpuf_surfMin,2009-08-20,2009,232,234,0.7663236424031036
MO,doc_surfMin,2010-08-30,2010,242,NA,NA
MO,drp_surfMin,2010-06-21,2010,172,167,0.6848503478442867
MO,drsif_surfMin,2010-04-12,2010,102,104,0.6157335113563889
MO,no3no2_surfMin,2010-06-21,2010,172,232,0.8372055552130551
MO,ph_surfMin,2010-05-13,2010,133,NA,NA
MO,totpuf_surfMin,2010-08-04,2010,216,229,0.8943982084114149
MO,drp_surfMin,2011-05-03,2011,123,111,0.3492236661120668
MO,drsif_surfMin,2011-04-21,2011,111,111,0.6897427453708362
MO,no3no2_surfMin,2011-07-12,2011,193,201,0.9920822964245088
MO,ph_surfMin,2011-11-01,2011,305,-999,-999
MO,totpuf_surfMin,2011-08-09,2011,221,239,0.8440618681462676
MO,drp_surfMin,2012-05-16,2012,137,141,0.9354068309473819
MO,drsif_surfMin,2012-04-05,2012,96,96,0.3460126235215457
MO,no3no2_surfMin,2012-06-12,2012,164,168,0.9372260010844251
MO,ph_surfMin,2012-07-11,2012,193,192,0.6213959254292614
MO,totpuf_surfMin,2012-08-07,2012,220,210,0.2952510315106336
MO,drp_surfMin,2013-06-25,2013,176,184,0.9901138504687784
MO,drsif_surfMin,2013-05-15,2013,135,128,0.9728967849107041
MO,no3no2_surfMin,2013-07-08,2013,189,303,0.9959452788977806
MO,ph_surfMin,2013-10-30,2013,303,303,0.8923563681080631
MO,totpuf_surfMin,2013-08-06,2013,218,233,0.8660582173966327
MO,doc_surfMin,2014-09-08,2014,251,265,0.8497190381785279
MO,drp_surfMin,2014-05-28,2014,148,163,0.9915716920221291
MO,drsif_surfMin,2014-05-15,2014,135,NA,NA
MO,no3no2_surfMin,2014-06-23,2014,174,187,0.9908442688858539
MO,ph_surfMin,2014-05-15,2014,135,132,0.7980109078654066
MO,totpuf_surfMin,2014-08-20,2014,232,181,0.9039650000236764
MO,doc_surfMin,2015-04-14,2015,104,104,0.606535390233424
MO,drp_surfMin,2015-07-09,2015,190,167,0.9469623318230842
MO,drsif_surfMin,2015-05-01,2015,121,104,0.954062653844501
MO,no3no2_surfMin,2015-06-09,2015,160,178,0.9748170865863325
MO,ph_surfMin,2015-04-14,2015,104,104,0.27218416931893186
MO,totnuf_surfMin,2015-09-04,2015,247,241,0.6260627559671819
MO,totpuf_surfMin,2015-09-04,2015,247,219,0.8159126170503919
MO,doc_surfMin,2016-08-31,2016,244,248,0.6607751097813596
MO,drp_surfMin,2016-04-13,2016,104,89,0.9179780809623855
MO,drsif_surfMin,2016-03-29,2016,89,89,0.6497158864883343
MO,no3no2_surfMin,2016-04-26,2016,117,315,0.9227012091140664
MO,ph_surfMin,2016-11-10,2016,315,NA,NA
MO,totnuf_surfMin,2016-08-31,2016,244,241,0.8805358796812774
MO,totpuf_surfMin,2016-08-02,2016,215,230,0.8918706091967502
MO,doc_surfMin,2017-05-16,2017,136,-999,-999
MO,drp_surfMin,2017-07-11,2017,192,186,0.9461083713395488
MO,drsif_surfMin,2017-04-19,2017,109,109,0.908892845705579
MO,no3no2_surfMin,2017-07-11,2017,192,197,0.9816125550756538
MO,ph_surfMin,2017-11-03,2017,307,-999,-999
MO,totnuf_surfMin,2017-08-23,2017,235,207,0.9102828562190215
MO,totpuf_surfMin,2017-08-23,2017,235,194,0.9010401033700268
MO,doc_surfMin,2018-10-31,2018,304,-999,-999
MO,drp_surfMin,2018-06-12,2018,163,168,0.9165389380338796
MO,drsif_surfMin,2018-04-24,2018,114,114,0.9167208288544537
MO,no3no2_surfMin,2018-07-10,2018,191,195,0.9184927579538527
MO,ph_surfMin,2018-10-31,2018,304,-999,-999
MO,totnuf_surfMin,2018-08-21,2018,233,225,0.8215434269450481
MO,totpuf_surfMin,2018-08-21,2018,233,223,0.913908436020306
SP,drsif_surfMin,1982-10-19,1982,292,292,0.37979563833016716
SP,no3no2_surfMin,1982-05-12,1982,132,-999,-999
SP,ph_surfMin,1982-10-19,1982,292,292,0.4332965240434441
SP,drsif_surfMin,1983-10-17,1983,290,319,0.6247152400086136
SP,no3no2_surfMin,1983-05-25,1983,145,266,0.8363649428550062
SP,ph_surfMin,1983-11-15,1983,319,-999,-999
SP,drsif_surfMin,1984-10-17,1984,291,285,0.40660483148903404
SP,no3no2_surfMin,1984-04-26,1984,117,117,0.4335470739091217
SP,ph_surfMin,1984-11-07,1984,312,-999,-999
SP,drsif_surfMin,1985-07-22,1985,203,248,0.9705076184351566
SP,no3no2_surfMin,1985-06-10,1985,161,315,0.9704297220025775
SP,ph_surfMin,1985-11-11,1985,315,-999,-999
SP,doc_surfMin,1986-04-24,1986,114,114,0.4114737810580432
SP,drsif_surfMin,1986-10-07,1986,280,-999,-999
SP,no3no2_surfMin,1986-06-16,1986,167,316,0.9937356533195844
SP,ph_surfMin,1986-04-24,1986,114,316,0.3120611228115313
SP,totnf_surfMin,1986-04-24,1986,114,316,-0.02456723984411968
SP,totnuf_surfMin,1986-04-24,1986,114,316,-0.04003231203132129
SP,totpuf_surfMin,1986-08-11,1986,223,226,0.9367577798290144
