lakeid,metric,sampledate,year,daynum,dayWeibull,weibull.r2,weibull.max,weibull.adjust
TR,straton,2006-05-17,2006,137,131.32809163118233,0.9629851017630692,TRUE,FALSE
TR,straton,2007-05-08,2007,128,127.55743208511598,0.9663745318537664,TRUE,FALSE
TR,straton,2008-05-22,2008,143,146.94354342141625,0.9936867810275128,TRUE,FALSE
TR,straton,2009-05-11,2009,131,152.5799115157513,0.8524126419399887,TRUE,FALSE
TR,straton,2010-04-28,2010,118,128.22361818407998,0.9570817037652704,TRUE,FALSE
TR,straton,2011-05-19,2011,139,145.0904211765209,0.991481667749657,TRUE,FALSE
TR,straton,2012-05-01,2012,122,132.27930558648336,0.9789251060523306,TRUE,FALSE
TR,straton,2013-05-30,2013,150,144.59620233192229,0.9778611155501118,TRUE,FALSE
TR,straton,2014-06-19,2014,170,139.4248804599485,0.953780089826192,TRUE,FALSE
TR,straton,2015-05-07,2015,127,129.3191754964805,0.9835019426850916,TRUE,FALSE
TR,straton,2016-05-12,2016,133,129.34204421305205,0.9852472883973876,TRUE,FALSE
TR,straton,2017-05-19,2017,139,133.2380152273558,0.9478513954156148,TRUE,FALSE
TR,straton,2018-06-01,2018,152,136.5452887928203,0.971289688196293,TRUE,FALSE
TR,straton,2019-05-23,2019,143,146.49419161549145,0.9671834189322972,TRUE,FALSE
TR,straton,2020-06-05,2020,157,136.38795793855687,0.9753187463809284,TRUE,FALSE
TR,stratoff,1982-10-21,1982,294,279.4454852514461,0.9857205966779412,TRUE,FALSE
TR,stratoff,1983-10-18,1983,291,277.43296613346456,0.9764406305926456,TRUE,FALSE
TR,stratoff,1984-10-16,1984,290,283.640296744026,0.969627025181026,TRUE,FALSE
TR,stratoff,1985-10-21,1985,294,278.6687070655076,0.9497599319325744,TRUE,FALSE
TR,stratoff,1986-10-20,1986,293,276.0737812332108,0.9619003740562798,TRUE,FALSE
TR,stratoff,1987-10-19,1987,292,286.883324909488,0.93538230507633,TRUE,FALSE
TR,stratoff,1988-10-12,1988,286,277.3553580947976,0.9508334224168756,TRUE,FALSE
TR,stratoff,1989-11-02,1989,306,280.67665597432705,0.9755964108869566,TRUE,FALSE
TR,stratoff,1990-10-15,1990,288,278.6224025689182,0.9863521990408414,TRUE,FALSE
TR,stratoff,1991-09-27,1991,270,268.06636317802867,0.9629666531503754,TRUE,FALSE
TR,stratoff,1992-10-19,1992,293,286.32651594879513,0.9150532521044824,TRUE,FALSE
TR,stratoff,1993-10-18,1993,291,275.78984588815086,0.9505970876144691,TRUE,FALSE
TR,stratoff,1994-10-31,1994,304,294.7246109561526,0.962229254204205,TRUE,FALSE
TR,stratoff,1995-10-18,1995,291,274.9418230979769,0.9693993502767212,TRUE,FALSE
TR,stratoff,1996-10-15,1996,289,278.8103055516455,0.8948842302915105,TRUE,FALSE
TR,stratoff,1997-10-23,1997,296,286.6414049801322,0.9796935511417972,TRUE,FALSE
TR,stratoff,1998-10-21,1998,294,284.8076272152309,0.970795727126615,TRUE,FALSE
TR,stratoff,1999-10-18,1999,291,281.9117007562511,0.946557288752634,TRUE,FALSE
TR,stratoff,2000-10-31,2000,305,293.0308012097217,0.9688628632216272,TRUE,FALSE
TR,stratoff,2001-10-18,2001,291,281.81419130891567,0.9601263378896746,TRUE,FALSE
TR,stratoff,2002-10-08,2002,281,282.3028242194277,0.9828322411884975,TRUE,FALSE
TR,stratoff,2003-10-27,2003,300,279.9721497190995,0.9502832107750296,TRUE,FALSE
TR,stratoff,2004-10-28,2004,302,299.1502998204402,0.924091739430608,TRUE,FALSE
TR,stratoff,2005-10-18,2005,291,298.76537376470304,0.9703066910524236,TRUE,FALSE
TR,stratoff,2006-10-17,2006,290,273.78398004426776,0.9629851017630692,TRUE,FALSE
TR,stratoff,2007-10-24,2007,297,284.20718915942285,0.9663745318537664,TRUE,FALSE
TR,stratoff,2008-10-23,2008,297,290.3825617913925,0.9936867810275128,TRUE,FALSE
TR,stratoff,2009-10-13,2009,286,295.5192128105369,0.8524126419399887,TRUE,FALSE
TR,stratoff,2010-10-25,2010,298,278.4153280256506,0.9570817037652704,TRUE,FALSE
TR,stratoff,2011-11-02,2011,306,283.73844981810214,0.991481667749657,TRUE,FALSE
TR,stratoff,2012-10-16,2012,290,281.3381249629689,0.9789251060523306,TRUE,FALSE
TR,stratoff,2013-10-30,2013,303,295.97323282213847,0.9778611155501118,TRUE,FALSE
TR,stratoff,2014-10-23,2014,296,278.20992356581866,0.953780089826192,TRUE,FALSE
TR,stratoff,2015-10-22,2015,295,294.4340347991078,0.9835019426850916,TRUE,FALSE
TR,stratoff,2016-11-15,2016,320,281.6011629029167,0.9852472883973876,TRUE,FALSE
TR,stratoff,2017-10-19,2017,292,301.4030065033283,0.9478513954156148,TRUE,FALSE
TR,stratoff,2018-10-18,2018,291,274.55422328796175,0.971289688196293,TRUE,FALSE
TR,stratoff,2019-10-24,2019,297,279.45943713519443,0.9671834189322972,TRUE,FALSE
TR,stratoff,2020-10-16,2020,290,271.0304248915589,0.9753187463809284,TRUE,FALSE
TR,energy,1982-07-19,1982,200,205.6559673122433,0.9949715927179495,TRUE,FALSE
TR,energy,1983-08-03,1983,215,217.08526150346404,0.9925273480029102,TRUE,FALSE
TR,energy,1984-08-15,1984,228,206.23333529264497,0.9927430660882492,TRUE,FALSE
TR,energy,1985-08-06,1985,218,207.4232234203123,0.9872301674552794,TRUE,FALSE
TR,energy,1986-07-28,1986,209,204.84737284197075,0.9813614965407044,TRUE,FALSE
TR,energy,1987-07-27,1987,208,206.55167994589553,0.9909737219747674,TRUE,FALSE
TR,energy,1988-08-15,1988,228,199.4095838717442,0.9890241493710142,TRUE,FALSE
TR,energy,1989-07-26,1989,207,207.41890521931097,0.9911628290614104,TRUE,FALSE
TR,energy,1990-07-23,1990,204,217.65454125892157,0.9954457673522932,TRUE,FALSE
TR,energy,1991-08-28,1991,240,213.26746633823092,0.99004952352137,TRUE,FALSE
TR,energy,1992-08-24,1992,237,218.21770918637552,0.977103048448954,TRUE,FALSE
TR,energy,1993-08-25,1993,237,218.9353804627122,0.9918987830806738,TRUE,FALSE
TR,energy,1994-07-26,1994,207,206.71116405064296,0.9922059694473002,TRUE,FALSE
TR,energy,1995-08-09,1995,221,212.6970649633814,0.9886758519615568,TRUE,FALSE
TR,energy,1996-09-06,1996,250,217.1128310227785,0.9748461079078355,TRUE,FALSE
TR,energy,1997-07-30,1997,211,212.0816881016332,0.9969175140202544,TRUE,FALSE
TR,energy,1998-08-13,1998,225,214.42996488063247,0.9877331489812008,TRUE,FALSE
TR,energy,1999-07-27,1999,208,211.16853063954275,0.989288697369807,TRUE,FALSE
TR,energy,2000-08-22,2000,235,213.5869789990363,0.9903263216344524,TRUE,FALSE
TR,energy,2001-08-08,2001,220,211.48795123622463,0.9857869767221428,TRUE,FALSE
TR,energy,2002-07-15,2002,196,212.3362621373997,0.996023416422662,TRUE,FALSE
TR,energy,2003-08-19,2003,231,216.22254732437463,0.9873712319370492,TRUE,FALSE
TR,energy,2004-08-04,2004,217,217.99133385933703,0.9840550550136188,TRUE,FALSE
TR,energy,2005-08-11,2005,223,214.5223360671486,0.9954883708504688,TRUE,FALSE
TR,energy,2006-08-08,2006,220,212.34507493073943,0.9897651692157688,TRUE,FALSE
TR,energy,2007-07-31,2007,212,211.2607220761418,0.9942568996943678,TRUE,FALSE
TR,energy,2008-07-31,2008,213,218.6740460933461,0.9975063065077728,TRUE,FALSE
TR,energy,2009-08-18,2009,230,215.52043329391367,0.975091213274606,TRUE,FALSE
TR,energy,2010-08-04,2010,216,217.38953297441145,0.9926951591853276,TRUE,FALSE
TR,energy,2011-07-28,2011,209,212.95764222396147,0.995109955692816,TRUE,FALSE
TR,energy,2012-07-24,2012,206,213.86161937729784,0.9930138372442298,TRUE,FALSE
TR,energy,2013-09-05,2013,248,211.29577840956009,0.9922901439342048,TRUE,FALSE
TR,energy,2014-08-27,2014,239,220.64206951977985,0.994542516110633,TRUE,FALSE
TR,energy,2015-07-30,2015,211,213.80610571741175,0.9877148724578396,TRUE,FALSE
TR,energy,2016-08-19,2016,232,220.80306308166377,0.9938777499101372,TRUE,FALSE
TR,energy,2017-08-10,2017,222,218.5447574385622,0.9926881662140704,TRUE,FALSE
TR,energy,2018-08-09,2018,221,216.446900625782,0.9891839970233696,TRUE,FALSE
TR,energy,2019-07-18,2019,199,208.2605106636173,0.9924128268348538,TRUE,FALSE
TR,energy,2020-07-06,2020,188,206.09035800905983,0.9911976853702004,TRUE,FALSE
TR,stability,1982-08-03,1982,215,204.3238936549861,0.9412034442921484,TRUE,FALSE
TR,stability,1983-09-08,1983,251,243.14263380402048,0.8264551628919159,TRUE,FALSE
TR,stability,1984-07-16,1984,198,209.58470346701512,0.8050802081598811,TRUE,FALSE
TR,stability,1985-08-06,1985,218,221.41687087323984,0.9711211458536406,TRUE,FALSE
TR,stability,1986-07-28,1986,209,221.11963588732343,0.9550901194036556,TRUE,FALSE
TR,stability,1987-08-25,1987,237,244.29198942960628,0.9419739761070356,TRUE,FALSE
TR,stability,1988-08-15,1988,228,228.39066501341273,0.889698428616911,TRUE,FALSE
TR,stability,1989-07-11,1989,192,198.7675083535331,0.9169214202405688,TRUE,FALSE
TR,stability,1990-08-07,1990,219,232.67381406654897,0.9623950424567872,TRUE,FALSE
TR,stability,1991-07-03,1991,184,177.86393212622045,0.9412691003969856,TRUE,FALSE
TR,stability,1992-08-24,1992,237,239.74774882084373,0.6971825587817893,TRUE,FALSE
TR,stability,1993-07-27,1993,208,218.2115192397755,0.9279132080639462,TRUE,FALSE
TR,stability,1994-08-08,1994,220,214.01342078936463,0.8382540054314915,TRUE,FALSE
TR,stability,1995-08-24,1995,236,238.40212529600532,0.929689165957372,TRUE,FALSE
TR,stability,1996-07-09,1996,191,193.96205566443683,0.8355741224715681,TRUE,FALSE
TR,stability,1997-07-02,1997,183,181.2577517314744,0.926696784185747,TRUE,FALSE
TR,stability,1998-07-29,1998,210,233.39585777191587,0.825651055176728,TRUE,FALSE
TR,stability,1999-09-08,1999,251,242.7967278831446,0.9207770289653024,TRUE,FALSE
TR,stability,2000-09-19,2000,263,256.44612104834124,0.9310988734295756,TRUE,FALSE
TR,stability,2001-09-07,2001,250,251.68265520783916,0.9373039771483408,TRUE,FALSE
TR,stability,2002-07-02,2002,183,185.10618476720032,0.91827391300675,TRUE,FALSE
TR,stability,2003-08-19,2003,231,200.5853550171703,0.9486242692129384,TRUE,FALSE
TR,stability,2004-08-19,2004,232,245.63634333193212,0.8772003356995501,TRUE,FALSE
TR,stability,2005-07-27,2005,208,185.09238598922315,0.9372416031339832,TRUE,FALSE
TR,stability,2006-07-24,2006,205,203.1312915757901,0.9404485251353092,TRUE,FALSE
TR,stability,2007-09-12,2007,255,233.9403956987326,0.8671363020857172,TRUE,FALSE
TR,stability,2008-08-27,2008,240,247.6760725773213,0.836912413128174,TRUE,FALSE
TR,stability,2009-08-03,2009,215,206.9110883890163,0.9444891997579168,TRUE,FALSE
TR,stability,2010-09-02,2010,245,239.06324869939587,0.9304462738719804,TRUE,FALSE
TR,stability,2011-08-25,2011,237,228.3141558591574,0.9494341442248352,TRUE,FALSE
TR,stability,2012-09-21,2012,265,240.2119667941519,0.8959759847217682,TRUE,FALSE
TR,stability,2013-07-24,2013,205,210.34261089703736,0.9482183242933994,TRUE,FALSE
TR,stability,2014-07-16,2014,197,199.31961949779097,0.990703904338104,TRUE,FALSE
TR,stability,2015-07-30,2015,211,214.4581414061933,0.8086164746241065,TRUE,FALSE
TR,stability,2016-07-22,2016,204,220.38080487394828,0.9547565648598582,TRUE,FALSE
TR,stability,2017-08-24,2017,236,230.7028374575332,0.8578092838742073,TRUE,FALSE
TR,stability,2018-07-12,2018,193,197.97214926632543,0.7794128631692124,TRUE,FALSE
TR,stability,2019-08-01,2019,213,216.58832033726077,0.9748229352147272,TRUE,FALSE
TR,stability,2020-09-10,2020,254,232.79667471133416,0.9825291244635096,TRUE,FALSE
TR,schmidt,1982-07-19,1982,200,202.4638851231612,0.9891145162634184,TRUE,FALSE
TR,schmidt,1983-07-18,1983,199,211.11023241967115,0.985063932583088,TRUE,FALSE
TR,schmidt,1984-08-15,1984,228,209.17055675401895,0.9770674628594628,TRUE,FALSE
TR,schmidt,1985-08-06,1985,218,207.71748670758896,0.9593451319538367,TRUE,FALSE
TR,schmidt,1986-07-28,1986,209,205.27946243943305,0.9645963179227688,TRUE,FALSE
TR,schmidt,1987-07-27,1987,208,207.03021425077097,0.9694723865959411,TRUE,FALSE
TR,schmidt,1988-08-15,1988,228,198.8845922950724,0.9614323338128864,TRUE,FALSE
TR,schmidt,1989-07-26,1989,207,204.2498371621086,0.984667610190207,TRUE,FALSE
TR,schmidt,1990-07-23,1990,204,207.84800605422672,0.9932995760835558,TRUE,FALSE
TR,schmidt,1991-07-17,1991,198,201.59350984346472,0.9668535802697776,TRUE,FALSE
TR,schmidt,1992-08-24,1992,237,219.9975480748356,0.9002319927148865,TRUE,FALSE
TR,schmidt,1993-08-25,1993,237,214.4633457343371,0.9764353243480752,TRUE,FALSE
TR,schmidt,1994-06-28,1994,179,188.21288021856915,0.9721338513708716,TRUE,FALSE
TR,schmidt,1995-08-09,1995,221,209.2711488753092,0.9656982524851012,TRUE,FALSE
TR,schmidt,1996-09-06,1996,250,227.291133972796,0.930677383848876,TRUE,FALSE
TR,schmidt,1997-07-30,1997,211,197.66415016894967,0.9862286734112404,TRUE,FALSE
TR,schmidt,1998-07-16,1998,197,213.8046922333137,0.9701698116981406,TRUE,FALSE
TR,schmidt,1999-07-27,1999,208,211.949920004079,0.9645144995730066,TRUE,FALSE
TR,schmidt,2000-08-07,2000,220,211.8865189564607,0.9879560880134884,TRUE,FALSE
TR,schmidt,2001-08-08,2001,220,213.83792532415453,0.9770413256032092,TRUE,FALSE
TR,schmidt,2002-07-15,2002,196,196.3335938524743,0.9909771506154524,TRUE,FALSE
TR,schmidt,2003-08-19,2003,231,217.23012150067547,0.963734988485288,TRUE,FALSE
TR,schmidt,2004-08-04,2004,217,211.65749480288267,0.9360861557146404,TRUE,FALSE
TR,schmidt,2005-07-13,2005,194,201.8203187127426,0.9812790741288988,TRUE,FALSE
TR,schmidt,2006-08-08,2006,220,209.12145110573653,0.9745459054085134,TRUE,FALSE
TR,schmidt,2007-07-31,2007,212,211.58273106957805,0.9755522851604468,TRUE,FALSE
TR,schmidt,2008-07-31,2008,213,211.35888240216877,0.993460374191729,TRUE,FALSE
TR,schmidt,2009-08-18,2009,230,186.9977241422037,0.9223722672615589,TRUE,FALSE
TR,schmidt,2010-08-04,2010,216,211.0708748683805,0.968993275254887,TRUE,FALSE
TR,schmidt,2011-07-28,2011,209,210.13881814098684,0.991782001553547,TRUE,FALSE
TR,schmidt,2012-07-24,2012,206,203.64830495864047,0.9747104099925856,TRUE,FALSE
TR,schmidt,2013-07-09,2013,190,197.98569138679957,0.9830342708733556,TRUE,FALSE
TR,schmidt,2014-08-27,2014,239,216.3396648437064,0.9686670549212764,TRUE,FALSE
TR,schmidt,2015-07-30,2015,211,209.15881144860015,0.9733529725748076,TRUE,FALSE
TR,schmidt,2016-08-04,2016,217,215.91056013635335,0.990799619304003,TRUE,FALSE
TR,schmidt,2017-07-27,2017,208,204.51503750308132,0.9579356500644788,TRUE,FALSE
TR,schmidt,2018-07-12,2018,193,203.53063043387263,0.9868665323070018,TRUE,FALSE
TR,schmidt,2019-07-18,2019,199,196.65614420770777,0.9780601697562676,TRUE,FALSE
TR,schmidt,2020-07-06,2020,188,190.9175672932144,0.9865721976261486,TRUE,FALSE
TR,minimum_oxygen,1982-09-27,1982,270,260.6030575648894,0.935406310227364,TRUE,FALSE
TR,minimum_oxygen,1983-09-08,1983,251,280.4501687370224,0.8683307257350079,TRUE,FALSE
TR,minimum_oxygen,1984-09-04,1984,248,262.4049619228674,0.9372505441540656,TRUE,FALSE
TR,minimum_oxygen,1985-09-12,1985,255,250.93930518660363,0.992126466650829,TRUE,FALSE
TR,minimum_oxygen,1986-08-29,1986,241,247.78627432807744,0.9542755255443784,TRUE,FALSE
TR,minimum_oxygen,1987-09-22,1987,265,263.6209019996838,0.9726412863406432,TRUE,FALSE
TR,minimum_oxygen,1988-09-26,1988,270,266.55567337894786,0.9719966572459052,TRUE,FALSE
TR,minimum_oxygen,1989-10-17,1989,290,277.254581134233,0.97197240827226306,TRUE,FALSE
TR,minimum_oxygen,1990-09-18,1990,261,259.76535738655815,0.9922560707041193,TRUE,FALSE
TR,minimum_oxygen,1991-09-27,1991,270,255.6294343797124,0.973153791607327,TRUE,FALSE
TR,minimum_oxygen,1992-09-21,1992,265,260.13615303380243,0.9903144781143284,TRUE,FALSE
TR,minimum_oxygen,1993-09-20,1993,263,254.7761999451669,0.9837873283702012,TRUE,FALSE
TR,minimum_oxygen,1994-10-04,1994,277,235.5259315282249,0.965777809691828,TRUE,FALSE
TR,minimum_oxygen,1995-09-21,1995,264,266.93950618203314,0.9550027555970236,TRUE,FALSE
TR,minimum_oxygen,1996-09-16,1996,260,263.116549789275,0.9720886785226368,TRUE,FALSE
TR,minimum_oxygen,1997-09-23,1997,266,276.0118810562726,0.9800145541801566,TRUE,FALSE
TR,minimum_oxygen,1998-09-23,1998,266,272.0695602531221,0.9252064581960632,TRUE,FALSE
TR,minimum_oxygen,1999-09-21,1999,264,256.863873597181,0.9132762160602504,TRUE,FALSE
TR,minimum_oxygen,2000-09-05,2000,249,259.2412543868474,0.9711553301437424,TRUE,FALSE
TR,minimum_oxygen,2001-10-03,2001,276,264.5436571218366,0.9794382571548308,TRUE,FALSE
TR,minimum_oxygen,2002-09-25,2002,268,271.01231315586523,0.987514822511265,TRUE,FALSE
TR,minimum_oxygen,2003-09-30,2003,273,272.0135409802255,0.9789023333091182,TRUE,FALSE
TR,minimum_oxygen,2004-08-19,2004,232,262.2024082434235,0.9506650544124612,TRUE,FALSE
TR,minimum_oxygen,2005-10-07,2005,280,275.0337584838602,0.9268325959003666,TRUE,FALSE
TR,minimum_oxygen,2006-09-20,2006,263,262.04600656765274,0.981202683251498,TRUE,FALSE
TR,minimum_oxygen,2007-10-11,2007,284,273.49624513930394,0.94629777013281,TRUE,FALSE
TR,minimum_oxygen,2008-09-10,2008,254,258.9284723899622,0.9104641602368502,TRUE,FALSE
TR,minimum_oxygen,2009-08-18,2009,230,272.24678663072837,0.910836295621698,TRUE,FALSE
TR,minimum_oxygen,2010-09-13,2010,256,277.5294587406801,0.9769407475658158,TRUE,FALSE
TR,minimum_oxygen,2011-10-05,2011,278,259.2294965367917,0.9858989685815396,TRUE,FALSE
TR,minimum_oxygen,2012-10-02,2012,276,266.7725549900674,0.9457255535742464,TRUE,FALSE
TR,minimum_oxygen,2013-10-14,2013,287,286.7769744079125,0.975621590834018,TRUE,FALSE
TR,minimum_oxygen,2014-09-23,2014,266,269.76731126016574,0.96970895753421,TRUE,FALSE
TR,minimum_oxygen,2015-10-08,2015,281,276.62655304632074,0.99469927206487,TRUE,FALSE
TR,minimum_oxygen,2016-09-29,2016,273,280.2680497003095,0.9953346615232764,TRUE,FALSE
TR,minimum_oxygen,2017-10-05,2017,278,279.8843912787021,0.9752744669171336,TRUE,FALSE
TR,minimum_oxygen,2018-09-20,2018,263,275.0969490252324,0.965381208160245,TRUE,FALSE
TR,minimum_oxygen,2019-10-10,2019,283,277.9158328954045,0.975472573961115,TRUE,FALSE
TR,minimum_oxygen,2020-10-16,2020,290,279.4971382561021,0.988919211330263,TRUE,FALSE
WI,straton,1996-05-30,1996,151,209.84788363226215,0.532200007489529,TRUE,FALSE
WI,straton,1997-06-11,1997,162,161.9939918555105,0.9534379804867646,TRUE,FALSE
WI,straton,1998-04-23,1998,113,92.3778947323912,0.4498158227607141,TRUE,FALSE
WI,straton,1999-04-13,1999,103,148.47100990383186,0.6653551666330493,TRUE,FALSE
WI,straton,2000-05-24,2000,145,131.22254398170966,0.27162121946315254,TRUE,FALSE
WI,straton,2001-07-03,2001,184,168.700599295545,0.7171195667768404,TRUE,FALSE
WI,straton,2002-06-06,2002,157,72.46773388682173,0.5385397577355333,TRUE,FALSE
WI,straton,2003-06-25,2003,176,163.43671826178806,0.5804745068051083,TRUE,FALSE
WI,straton,2004-05-13,2004,134,186.90875736533303,0.7197984775975226,TRUE,FALSE
WI,straton,2005-05-25,2005,145,117.86027679185968,0.29999123155670504,TRUE,FALSE
WI,straton,2006-05-17,2006,137,134.84609603985842,0.8649481856976451,TRUE,FALSE
WI,straton,2007-05-30,2007,150,132.417856085067,0.8346065707296512,TRUE,FALSE
WI,straton,2008-05-29,2008,150,138.1751929007469,0.891640408574057,TRUE,FALSE
WI,straton,2009-06-11,2009,162,147.26824626476645,0.9369076084240584,TRUE,FALSE
WI,straton,2010-05-26,2010,146,132.43725397697506,0.8785300834042654,TRUE,FALSE
WI,straton,2011-08-10,2011,222,201.1584550577468,0.7309792155273105,TRUE,FALSE
WI,straton,2012-05-17,2012,138,123.36336752912746,0.872667049675752,TRUE,FALSE
WI,straton,2013-05-15,2013,135,123.90133939193414,0.8643253506329364,TRUE,FALSE
WI,straton,2014-06-03,2014,154,126.46279564706172,0.4238960915849417,TRUE,FALSE
WI,straton,2015-04-17,2015,107,77.59558480710466,0.6629121856675122,TRUE,FALSE
WI,straton,2016-05-25,2016,146,137.35642320353503,0.5369695323808892,TRUE,FALSE
WI,straton,2017-05-04,2017,124,107.05377625444972,0.48633215856329537,TRUE,FALSE
WI,straton,2018-04-26,2018,116,114.7877861277845,0.7430327111549553,TRUE,FALSE
WI,straton,2019-05-15,2019,135,86.61637849190353,0.565095839597376,TRUE,FALSE
WI,straton,2020-06-08,2020,160,NA,NA,NA,NA
WI,stratoff,1996-10-15,1996,289,263.7841541660381,0.532200007489529,TRUE,FALSE
WI,stratoff,1997-07-25,1997,206,211.76123123208373,0.9534379804867646,TRUE,FALSE
WI,stratoff,1998-08-31,1998,243,322.7922183884069,0.4498158227607141,TRUE,FALSE
WI,stratoff,1999-06-22,1999,173,184.9058203415587,0.6653551666330493,TRUE,FALSE
WI,stratoff,2000-08-29,2000,242,332.1087050236657,0.27162121946315254,TRUE,FALSE
WI,stratoff,2001-08-28,2001,240,263.38643697088725,0.7171195667768404,TRUE,FALSE
WI,stratoff,2002-09-26,2002,269,289.16186648640627,0.5385397577355333,TRUE,FALSE
WI,stratoff,2003-08-07,2003,219,268.8456057421041,0.5804745068051083,TRUE,FALSE
WI,stratoff,2004-07-22,2004,204,212.85226987286416,0.7197984775975226,TRUE,FALSE
WI,stratoff,2005-06-22,2005,173,331.47182649082004,0.29999123155670504,TRUE,FALSE
WI,stratoff,2006-09-14,2006,257,169.04563703789267,0.8649481856976451,TRUE,FALSE
WI,stratoff,2007-09-05,2007,248,187.0643440736,0.8346065707296512,TRUE,FALSE
WI,stratoff,2008-07-22,2008,204,235.51854294337335,0.891640408574057,TRUE,FALSE
WI,stratoff,2009-07-21,2009,202,205.6582400119358,0.9369076084240584,TRUE,FALSE
WI,stratoff,2010-08-31,2010,243,157.16464300949707,0.8785300834042654,TRUE,FALSE
WI,stratoff,2011-10-05,2011,278,294.7175254533011,0.7309792155273105,TRUE,FALSE
WI,stratoff,2012-08-24,2012,237,245.0831081312928,0.872667049675752,TRUE,FALSE
WI,stratoff,2013-08-19,2013,231,245.28025218678528,0.8643253506329364,TRUE,FALSE
WI,stratoff,2014-09-08,2014,251,261.9174415482038,0.4238960915849417,TRUE,FALSE
WI,stratoff,2015-09-08,2015,251,278.5505490395886,0.6629121856675122,TRUE,FALSE
WI,stratoff,2016-09-08,2016,252,299.73100871124075,0.5369695323808892,TRUE,FALSE
WI,stratoff,2017-08-21,2017,233,252.5358588848385,0.48633215856329537,TRUE,FALSE
WI,stratoff,2018-08-21,2018,233,238.17610717906857,0.7430327111549553,TRUE,FALSE
WI,stratoff,2019-08-07,2019,219,237.73516899537657,0.565095839597376,TRUE,FALSE
